GeneID,MOs,MOsID,SedRed,Duck,Cost,sedbcr,duckbcr,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
12765,WCMO,12398,22.889,7.353,5276.1823,4.338174593,0.001393621,11825,24,1,196828.4704,2319682.192,293,24,1,LES
12766,WCMO,12399,10.3527,4.9443,2386.0906,4.338770707,0.002072134,11826,24,1,196910.7446,2319469.276,293,24,1,LES
12767,WCMO,12400,37.8663,9.4413,12236.712,3.094483224,0.000771555,11827,24,1,197313.1884,2319549.946,293,24,1,LES
12768,WCMO,12401,2.6974,2.4519,583.7795,4.620580202,0.004200045,11828,24,1,196391.3594,2319314.773,442,20,1,COB
12769,WCMO,12402,8.1168,4.2536,1757.1058,4.619414494,0.002420799,11829,24,1,196512.7147,2319110.45,442,20,1,COB
12770,WCMO,12403,6.7377,3.8681,1458.4773,4.619681088,0.00265215,11830,24,1,196917.7981,2319124.458,442,20,1,COB
12771,WCMO,12404,14.2778,5.5824,4333.5307,3.294726861,0.001288187,11831,24,1,199189.7442,2318793.33,442,20,1,COB
12772,WCMO,12405,3.65,2.8207,1107.3115,3.296272097,0.002547341,11832,24,1,199338.1519,2318673.966,442,20,1,COB
12773,WCMO,12406,39.8957,9.3814,15596.2802,2.558026625,0.000601515,11833,24,1,198180.2235,2318506.869,442,20,1,COB
12774,WCMO,12407,3.6552,2.8265,1108.8867,3.296279052,0.002548953,11834,24,1,199487.8739,2317651.211,442,20,1,COB
12775,WCMO,12408,7.6027,4.1017,1645.7813,4.619508072,0.002492251,11835,24,1,198239.1898,2317267.453,442,20,1,COB
12776,WCMO,12409,10.1315,4.8354,2308.7633,4.388280081,0.002094368,11836,24,1,199507.263,2316889.372,411,24,1,LES
12777,WCMO,12410,63.4147,12.1412,20341.9032,3.117441833,0.000596857,11837,24,1,199170.501,2316902.939,461,24,1,LES
12778,WCMO,12498,6.7385,3.6482,936.7437,7.193536503,0.003894555,19236,29,2,157611.9879,2318098.723,394,25,2,MAP
12779,WCMO,12499,45.3658,10.2635,7464.31,6.077695058,0.00137501,19237,29,2,158476.5095,2318029.594,394,25,2,MAP
12780,WCMO,12500,50.3099,10.971,8609.862,5.843287616,0.001274236,20574,30,1,159622.3124,2318045.976,403,29,2,MAP
12781,WCMO,12501,6.3184,3.4984,865.8532,7.297310907,0.004040408,19238,29,2,158438.7703,2317710.119,394,25,2,MAP
12782,WCMO,12502,9.5852,4.5422,1468.2381,6.528368934,0.00309364,20575,30,1,159601.3673,2316907.322,403,29,2,MAP
12783,WCMO,12503,810.9076,45.0383,223105.5197,3.634637104,0.00020187,19239,29,2,157979.9101,2317009.394,425,29,2,MAP
12784,WCMO,12504,6.015,3.5046,1344.6667,4.473227455,0.002606296,19240,29,2,157524.4805,2316503.51,425,29,2,MAP
12785,WCMO,12567,5.6913,3.1365,842.6333,6.754183581,0.00372226,15983,27,1,181857.8803,2317829.959,412,27,2,COB
12786,WCMO,12568,86.238,12.1049,24465.1984,3.52492543,0.00049478,15984,27,1,180910.3531,2317738.113,412,27,2,COB
12787,WCMO,12569,4.5902,2.8233,1007.7099,4.555080783,0.002801699,15985,27,1,181398.5495,2317589.956,412,27,2,COB
12788,WCMO,12570,26.5314,6.6364,5571.1503,4.762284012,0.001191208,15986,27,1,181656.6422,2317247.105,412,27,2,COB
12789,WCMO,12571,7.1728,3.5361,2087.5111,3.436053586,0.001693931,15987,27,1,181215.8409,2317074.093,412,27,2,COB
12790,WCMO,12572,4.5836,2.7434,994.4595,4.609136923,0.002758684,17758,28,1,180408.9687,2317010.115,430,27,1,COB
12791,WCMO,12573,6.4529,3.3514,2419.2058,2.667362983,0.001385331,15988,27,1,181463.4184,2316943.172,412,27,2,COB
12792,WCMO,12574,29.9339,7.9594,7968.5294,3.756514973,0.000998854,17759,28,1,181279.7426,2316667.971,430,27,1,COB
12793,WCMO,12575,4.9394,2.8787,1039.9216,4.749781137,0.002768189,17760,28,1,181109.251,2316421.871,430,27,1,COB
12794,WCMO,12581,11.4101,5.0307,1723.3811,6.620764264,0.002919087,19241,29,2,153324.6169,2318517.098,413,23,2,MAP
12795,WCMO,12582,19.9005,6.8128,4943.1485,4.025875411,0.001378231,19242,29,2,153379.9004,2318074.738,413,23,2,MAP
12796,WCMO,12583,23.9232,7.5211,3834.4385,6.239036041,0.001961461,19243,29,2,153541.7938,2317278.514,413,23,2,MAP
12797,WCMO,12584,7.3234,3.8989,2206.1822,3.319490113,0.001767261,19244,29,2,154421.7701,2316700.578,413,23,2,MAP
12798,WCMO,12585,4.3926,2.8438,676.5271,6.492866287,0.004203527,15989,27,1,179173.0491,2317523.908,401,27,2,COB
12799,WCMO,12586,48.6786,9.236,10009.5156,4.863232343,0.000922722,17761,28,1,179441.3219,2317197.124,430,27,1,COB
12800,WCMO,12587,6.1979,3.3491,936.5395,6.617873565,0.003576037,17762,28,1,179232.5847,2316961.675,430,27,1,COB
12801,WCMO,12588,11.8641,4.8956,3598.8554,3.296631479,0.001360321,17763,28,1,178891.556,2316978.29,430,27,1,COB
12802,WCMO,12589,8.5132,4.0522,1369.2789,6.21728707,0.002959368,17764,28,1,179317.74,2316473.293,440,27,1,COB
12803,WCMO,12590,20.942,6.6665,8751.124,2.393064022,0.000761788,17765,28,1,178913.5232,2316382.085,435,28,1,MAP
12804,WCMO,12599,6.1724,3.3546,929.4507,6.64091167,0.003609229,15990,27,1,177483.0482,2317754.344,405,25,2,MAP
12805,WCMO,12600,18.7719,5.8939,2891.6183,6.491831927,0.00203827,15991,27,1,178499.9309,2317657.341,401,27,2,COB
12806,WCMO,12601,13.5249,5.0091,2920.0753,4.631695628,0.001715401,17766,28,1,178277.1128,2317477.989,430,27,1,COB
12807,WCMO,12602,25.3582,7.3874,6333.3513,4.003914957,0.001166428,17767,28,1,177986.5382,2317370.993,430,27,1,COB
12808,WCMO,12603,12.723,5.1118,2148.9429,5.920585419,0.002378751,17768,28,1,177266.495,2317171.385,449,27,1,COB
12809,WCMO,12604,14.4495,5.4781,3474.6675,4.158527399,0.001576583,17769,28,1,178115.4337,2316522.658,430,27,1,COB
12810,WCMO,12605,5.5492,3.1378,1604.6417,3.458217495,0.001955452,17770,28,1,178409.6589,2316533.785,430,27,1,COB
12811,WCMO,12606,92.2784,14.2893,16763.9626,5.504569665,0.000852382,17771,28,1,177406.695,2316544.562,449,27,1,COB
12812,WCMO,12607,6.8611,3.5856,1056.9318,6.491525754,0.003392461,17772,28,1,177648.678,2316269.915,449,27,1,COB
12813,WCMO,12608,11.5968,5.0822,2510.8155,4.618738414,0.002024123,11838,24,1,196691.2021,2318943.293,442,20,1,COB
12814,WCMO,12609,40.6286,9.5012,8807.5216,4.612943555,0.00107876,11839,24,1,197209.5676,2318758.592,442,20,1,COB
12815,WCMO,12610,2.7414,2.4665,593.309,4.620526572,0.004157193,11840,24,1,197193.8359,2318636.019,442,20,1,COB
12816,WCMO,12611,46.0705,10.1543,9989.5646,4.611862663,0.001016491,11841,24,1,196443.5321,2318747.938,442,20,1,COB
12817,WCMO,12612,7.6911,4.1341,1664.9108,4.619526764,0.002483076,11842,24,1,197100.6807,2318558.834,442,20,1,COB
12818,WCMO,12613,5.0875,3.3735,1101.1742,4.620068287,0.003063548,11843,24,1,196533.7862,2318179.183,442,20,1,COB
12819,WCMO,12614,3.7472,2.8941,811.0146,4.620385379,0.003568493,11844,24,1,196689.6241,2318020.185,442,20,1,COB
12820,WCMO,12615,44.4402,9.9338,9635.3929,4.612183484,0.00103097,11845,24,1,197525.1073,2318308.873,442,20,1,COB
12821,WCMO,12616,35.9192,8.9442,10912.2091,3.291652467,0.000819651,11846,24,1,197324.6841,2317925.665,442,20,1,COB
12822,WCMO,12617,3.2084,2.677,694.3861,4.620484195,0.003855204,11847,24,1,196957.6783,2317724.361,442,20,1,COB
12823,WCMO,12618,26.0996,7.6526,5654.3692,4.615828765,0.001353396,11848,24,1,196465.3795,2317951.163,442,20,1,COB
12824,WCMO,12619,5.4129,3.4764,1642.2487,3.296029402,0.002116854,11849,24,1,197141.4383,2317490.831,442,20,1,COB
12825,WCMO,12620,28.1415,7.9543,6097.2782,4.615420041,0.001304566,11850,24,1,196548.9904,2317290.262,442,20,1,COB
12826,WCMO,12621,4.2843,3.093,1299.7697,3.296199319,0.002379652,11851,24,1,197286.3803,2317127.193,442,20,1,COB
12827,WCMO,12622,3.1886,2.6683,967.304,3.296378388,0.002758492,11852,24,1,197213.165,2317260.784,442,20,1,COB
12828,WCMO,12623,53.3188,10.9343,16210.2574,3.289201318,0.00067453,11853,24,1,197031.0143,2317183.952,442,20,1,COB
12829,WCMO,12624,31.412,8.4015,6806.8531,4.614760968,0.001234271,11854,24,1,196790.841,2316973.132,442,20,1,COB
12830,WCMO,12625,10.7665,4.8957,2330.9667,4.618899103,0.002100287,11855,24,1,197723.2432,2316965.488,442,20,1,COB
12831,WCMO,12626,6.4935,3.8088,1970.2113,3.295839385,0.001933194,11856,24,1,197424.2608,2316717.541,442,20,1,COB
12832,WCMO,12627,2.9299,2.5648,888.8242,3.296377394,0.00288561,11857,24,1,196860.5023,2316720.88,442,20,1,COB
12833,WCMO,12628,88.4476,14.0534,19212.6409,4.603614904,0.000731466,11858,24,1,197682.244,2317175.339,442,20,1,COB
12834,WCMO,12629,21.2801,6.9107,4609.2964,4.616778387,0.001499296,11859,24,1,196989.3007,2316723.896,442,20,1,COB
12835,WCMO,12630,3.5703,2.8372,772.7233,4.62041199,0.003671689,11860,24,1,196464.4467,2316506.885,442,20,1,COB
12836,WCMO,12631,3.2298,2.688,979.8137,3.296340927,0.002743379,11861,24,1,197372.9707,2316442.937,442,20,1,COB
12837,WCMO,12632,3.4998,2.8096,757.4702,4.620379785,0.003709189,11862,24,1,196514.092,2316283.678,442,20,1,COB
12838,WCMO,12633,2.7871,2.4979,845.491,3.296427756,0.002954378,11863,24,1,197376.3827,2316255.186,442,20,1,COB
12839,WCMO,12634,4.317,3.1072,934.3824,4.620164078,0.003325405,11864,24,1,197467.0385,2316318.271,442,20,1,COB
12840,WCMO,12635,50.8896,10.6551,11036.7673,4.610915372,0.000965419,11865,24,1,197894.9156,2316519.818,442,20,1,COB
12841,WCMO,12678,35.9912,8.058,5246.7887,6.859662559,0.001535797,15992,27,1,174884.3407,2317617.444,405,25,2,MAP
12842,WCMO,12679,5.4034,3.1557,813.6438,6.640989583,0.003878479,15993,27,1,176260.3176,2317548.516,405,25,2,MAP
12843,WCMO,12680,7.437,3.7152,1119.9181,6.64066417,0.003317385,15994,27,1,175426.3903,2317515.594,405,25,2,MAP
12844,WCMO,12681,77.4405,11.7879,11324.6244,6.838240039,0.001040909,15995,27,1,176037.6146,2317460.656,405,25,2,MAP
12845,WCMO,12682,4.4181,2.7062,1085.3944,4.07050193,0.002493287,17773,28,1,177182.1193,2317130.652,449,27,1,COB
12846,WCMO,12683,120.4098,16.4531,34340.6142,3.506337985,0.000479115,17774,28,1,175571.1198,2316814.259,428,25,2,MAP
12847,WCMO,12684,5.3974,3.1012,1099.3227,4.90975034,0.00282101,17775,28,1,176597.695,2316421.102,449,27,1,COB
12848,WCMO,12685,204.142,21.269,72838.4269,2.802668985,0.000292002,17776,28,1,176892.5592,2316698.038,449,27,1,COB
12849,WCMO,12686,102.9349,15.1831,36910.1234,2.788798587,0.000411353,17777,28,1,176377.2832,2316319.821,449,27,1,COB
12850,WCMO,12687,9.6092,4.104,1818.1907,5.285034183,0.002257189,13955,26,1,209814.2518,2317670.219,423,26,1,LES
12851,WCMO,12688,3.0536,2.3064,584.4596,5.224655391,0.003946209,13956,26,1,212087.5034,2317731.137,420,26,1,LES
12852,WCMO,12689,439.5676,27.7942,83660.7029,5.254170534,0.000332225,13957,26,1,210436.7298,2317407.525,432,26,1,LES
12853,WCMO,12690,9.0877,3.9941,1728.6233,5.257189348,0.002310567,13958,26,1,210959.5666,2316532.606,432,26,1,LES
12854,WCMO,12691,31.6097,7.471,6013.9337,5.256077233,0.001242282,13959,26,1,210243.4207,2316443.925,432,26,1,LES
12855,WCMO,12692,19.241,5.8042,3660.3051,5.256665626,0.001585715,13960,26,1,211394.5265,2316442.188,432,26,1,LES
12856,WCMO,12693,7.448,3.649,1422.275,5.23668067,0.002565608,13961,26,1,209190.2098,2316298.144,464,26,1,LES
12857,WCMO,12694,106.9111,13.7579,29823.5139,3.5847922,0.00046131,13962,26,1,209277.6184,2317339.907,443,26,1,LES
12858,WCMO,12695,203.923,21.382,57667.2786,3.53619947,0.000370782,17778,28,1,175032.7939,2316526.49,428,25,2,MAP
12859,WCMO,12696,6.4904,3.491,983.393,6.600006305,0.003549954,17779,28,1,175441.9473,2316160.456,428,25,2,MAP
12860,WCMO,12697,42.0206,9.5924,7354.9592,5.713233596,0.001304208,17780,28,1,173569.619,2317910.984,428,25,2,MAP
12861,WCMO,12698,8.7898,4.2047,1409.7801,6.234873084,0.002982522,17781,28,1,173527.4058,2317378.575,428,25,2,MAP
12862,WCMO,12699,7.9511,3.9539,1254.2489,6.33933185,0.003152405,17782,28,1,174241.0221,2317267.625,428,25,2,MAP
12863,WCMO,12700,18.1539,5.8596,2734.2876,6.639352788,0.002143008,15996,27,1,173452.0066,2317241.047,405,25,2,MAP
12864,WCMO,12701,16.4084,5.977,2822.749,5.812914999,0.002117439,17783,28,1,173111.0011,2316139.929,428,25,2,MAP
12865,WCMO,12702,1239.6198,53.5402,577665.4261,2.15E+00,9.27E-05,17784,28,1,173997.7542,2316599.297,428,25,2,MAP
12866,WCMO,12703,7.6496,4.0845,3103.845,2.464556059,0.001315948,11866,24,1,204422.3327,2317520.056,424,24,1,LES
12867,WCMO,12704,4.4639,3.1138,1811.116,2.464723408,0.001719271,11867,24,1,204928.8629,2317461.013,424,24,1,LES
12868,WCMO,12705,81.1341,11.9944,15226.1771,5.328592953,0.000787749,13963,26,1,207578.0126,2317498.957,422,26,1,LES
12869,WCMO,12706,3.6013,2.5261,675.015,5.335140701,0.003742287,13964,26,1,207663.4395,2317120.713,422,26,1,LES
12870,WCMO,12707,12.5227,4.6312,2237.6074,5.5964688,0.002069711,13965,26,1,206014.1707,2316989.991,485,24,1,LES
12871,WCMO,12708,101.8218,14.8736,78297.6574,1.300445037,0.000189962,11868,24,1,205292.1257,2317275.587,424,24,1,LES
12872,WCMO,12709,5.9374,3.2447,1112.9293,5.33493008,0.002915459,13966,26,1,207662.9507,2316956.909,422,26,1,LES
12873,WCMO,12710,3.8964,2.6234,730.3351,5.335085223,0.00359205,13967,26,1,208132.1032,2316947.018,422,26,1,LES
12874,WCMO,12711,39.2117,9.2479,23015.4681,1.703710732,0.000401812,11869,24,1,204768.6252,2316992.798,424,24,1,LES
12875,WCMO,12712,172.4201,17.5415,32402.6834,5.32116732,0.000541359,13968,26,1,207149.1482,2317130.667,422,26,1,LES
12876,WCMO,12713,44.501,8.7601,7960.8239,5.589999296,0.001100401,13969,26,1,205657.5376,2316336.856,485,24,1,LES
12877,WCMO,12714,329.5965,23.8242,59274.4645,5.560514174,0.00040193,13970,26,1,206305.0113,2316779.025,485,24,1,LES
12878,WCMO,12715,3.7752,2.5412,674.3481,5.598295598,0.00376838,13971,26,1,206489.9693,2316238.233,485,24,1,LES
12879,WCMO,12716,4.463,2.7661,797.2275,5.598151092,0.00346965,13972,26,1,206283.2964,2316119.226,485,24,1,LES
12880,WCMO,12717,8.6616,3.9376,1654.055,5.236585241,0.002380574,13973,26,1,209079.7443,2316218.607,464,26,1,LES
12881,WCMO,12718,458.0073,28.5723,87022.213,5.263107938,0.000328333,13974,26,1,208697.7969,2317035.976,443,26,1,LES
12882,WCMO,12719,30.3471,8.1491,17808.6136,1.704068642,0.000457593,11870,24,1,204118.4231,2317478.1,424,24,1,LES
12883,WCMO,12720,12.1717,5.1802,9340.0283,1.303175923,0.000554624,11871,24,1,203270.0421,2317287.483,424,24,1,LES
12884,WCMO,12721,3.083,2.6042,1250.813,2.464796896,0.002082006,11872,24,1,203637.3436,2316981.853,424,24,1,LES
12885,WCMO,12722,25.3095,7.57,12816.2929,1.97479101,0.000590654,11873,24,1,202839.5827,2316645.867,436,24,1,LES
12886,WCMO,12723,38.449,9.3502,23020.5338,1.670204537,0.000406168,11874,24,1,202382.6588,2316613.138,436,24,1,LES
12887,WCMO,12724,13.0606,5.3628,7661.1779,1.704777016,0.000699997,11875,24,1,203802.8552,2316434.761,424,24,1,LES
12888,WCMO,12725,4.095,3.0037,1661.4339,2.464738441,0.001807896,11876,24,1,203817.0476,2316171.168,424,24,1,LES
12889,WCMO,12726,6.3024,3.7819,3190.6483,1.975272549,0.001185308,11877,24,1,202778.988,2316081.821,436,24,1,LES
12890,WCMO,12727,7.5845,4.1658,2450.9955,3.094456926,0.001699636,11878,24,1,202378.013,2315955.782,446,24,1,LES
12891,WCMO,12728,8.5629,4.1818,1367.7091,6.260761152,0.003057522,17785,28,1,171435.8519,2316973.542,428,25,2,MAP
12892,WCMO,12729,20.7556,6.8549,5684.9867,3.650949614,0.00120579,17786,28,1,169927.9539,2316840.062,428,25,2,MAP
12893,WCMO,12730,16.4971,6.0037,2839.2032,5.810468233,0.002114572,17787,28,1,172580.1078,2316553.885,428,25,2,MAP
12894,WCMO,12731,160.1172,19.3901,45572.52,3.513459427,0.000425478,17788,28,1,170466.8565,2316405.744,428,25,2,MAP
12895,WCMO,12732,10.594,4.7122,3720.658,2.847345819,0.001266496,17789,28,1,172453.4783,2316203.695,448,28,2,MAP
12896,WCMO,12733,33.906,9.1938,12012.5672,2.822544044,0.000765348,20576,30,1,161527.8642,2317073.974,453,29,2,MAP
12897,WCMO,12734,38.8886,9.8924,10444.0296,3.723524491,0.000947182,20577,30,1,161452.5607,2316244.6,453,29,2,MAP
12898,WCMO,12735,26.9824,8.1693,7142.4637,3.777744086,0.001143765,20578,30,1,161770.8175,2316215.322,453,29,2,MAP
12899,WCMO,12736,9.4594,4.7041,2401.3218,3.939247126,0.001958963,20579,30,1,162949.7857,2317335.594,434,28,2,MAP
12900,WCMO,12737,55.7066,12.0494,10681.9725,5.215010617,0.001128013,20580,30,1,163763.0965,2317299.537,434,28,2,MAP
12901,WCMO,12738,6.1972,3.6613,980.7854,6.318609555,0.003733029,20581,30,1,163089.2938,2317018.347,434,28,2,MAP
12902,WCMO,12739,12.2765,5.2992,2072.6026,5.923229084,0.002556785,17790,28,1,164374.3135,2317001.141,417,28,2,MAP
12903,WCMO,12740,9.8238,4.8119,1690.8017,5.8101432,0.002845928,20582,30,1,162894.3047,2316837.012,434,28,2,MAP
12904,WCMO,12741,82.8553,14.7447,15776.2265,5.251908623,0.000934615,20583,30,1,162270.423,2316487.883,434,28,2,MAP
12905,WCMO,12742,144.7312,19.4632,54452.9625,2.657912322,0.000357431,20584,30,1,163434.3614,2316340.15,434,28,2,MAP
12906,WCMO,12743,11.9008,5.1659,2829.2629,4.206325259,0.001825882,19245,29,2,153703.5645,2316732.904,413,23,2,MAP
12907,WCMO,12744,4.9553,3.0174,658.6308,7.523638433,0.004581322,20585,30,1,160501.4697,2319007.896,403,29,2,MAP
12908,WCMO,12745,5.4015,3.1965,736.6308,7.332709955,0.004339352,20586,30,1,160161.0418,2318841.618,403,29,2,MAP
12909,WCMO,12746,45.9201,10.4053,7838.3122,5.858416816,0.001327492,20587,30,1,161068.9823,2318253.505,403,29,2,MAP
12910,WCMO,12747,19.2202,6.6255,3154.5612,6.092828378,0.002100292,20588,30,1,160201.8979,2318085.727,403,29,2,MAP
12911,WCMO,12748,6.8895,3.7188,996.7938,6.911660165,0.003730762,20589,30,1,160689.7859,2317890.629,403,29,2,MAP
12912,WCMO,12749,13.8021,5.5421,2206.0337,6.256522736,0.002512246,20590,30,1,160336.0019,2317761.243,403,29,2,MAP
12913,WCMO,12750,9.4143,4.4789,1438.3366,6.545269028,0.003113944,20591,30,1,160123.3984,2317695.925,403,29,2,MAP
12914,WCMO,12751,5.2067,3.2274,750.0081,6.942191691,0.004303154,20592,30,1,160718.2982,2317594.238,453,29,2,MAP
12915,WCMO,12752,3.1083,2.8348,579.8808,5.360239553,0.004888591,20593,30,1,161145.5062,2317302.31,453,29,2,MAP
12916,WCMO,12753,168.7479,20.2231,29159.6882,5.7870269,0.000693529,20594,30,1,159857.2238,2316981.633,453,29,2,MAP
12917,WCMO,12754,6.8955,3.8652,1065.1629,6.473657691,0.003628741,20595,30,1,160034.9904,2316569.394,453,29,2,MAP
12918,WCMO,12755,17.3546,6.5218,3017.9141,5.750528155,0.002161029,20596,30,1,159730.3671,2316090.419,453,29,2,MAP
12919,WCMO,12756,27.5839,8.3068,4929.3197,5.595883748,0.001685182,20597,30,1,160627.286,2316034.732,453,29,2,MAP
12920,WCMO,12757,7.5333,4.077,1755.9375,4.290186866,0.002321837,20598,30,1,160364.3973,2315856.567,453,29,2,MAP
12921,WCMO,12758,58.0953,9.1905,7826.4514,7.422942663,0.001174287,15997,27,1,191788.4259,2317147.51,441,27,1,COB
12922,WCMO,12759,44.1487,8.0745,6029.5645,7.322037935,0.001339151,15998,27,1,191735.994,2316775.899,441,27,1,COB
12923,WCMO,12760,6.8079,3.3413,1036.6318,6.567326991,0.003223227,15999,27,1,192237.4839,2316692.292,437,20,1,COB
12924,WCMO,12761,6.9364,3.3642,1056.2016,6.567306847,0.003185187,16000,27,1,192949.8022,2316467.245,437,20,1,COB
12925,WCMO,12762,28.2585,6.6616,4126.4394,6.848155822,0.00161437,16001,27,1,192488.056,2316551.157,437,20,1,COB
12926,WCMO,12763,7.218,3.3101,1011.0369,7.139205305,0.003273966,16002,27,1,191681.2547,2316313.577,441,27,1,COB
12927,WCMO,12764,4.3259,2.6225,638.5338,6.774739254,0.004107065,16003,27,1,192475.6545,2316169.037,454,24,1,LES
12928,WCMO,12765,5.7738,2.9537,808.7041,7.13957058,0.003652387,16004,27,1,192372.651,2316002.293,441,27,1,COB
12929,WCMO,12766,158.7193,16.0101,23687.1961,6.70063689,0.000675897,16005,27,1,192011.0025,2316052.67,441,27,1,COB
12930,WCMO,12837,16.0759,6.012,4099.3916,3.921533137,0.001466559,17791,28,1,168917.1326,2316688.482,429,28,2,MAP
12931,WCMO,12838,30.7993,8.4682,10810.0458,2.849136865,0.000783364,17792,28,1,169517.1907,2316082.992,429,28,2,MAP
12932,WCMO,12839,5.1934,3.1157,1102.9869,4.708487472,0.002824784,17793,28,1,169540.986,2315841.894,429,28,2,MAP
12933,WCMO,12840,17.5329,6.3227,5966.0295,2.938788687,0.001059784,17794,28,1,168429.9678,2315749.206,444,28,2,MAP
12934,WCMO,12841,39.2173,9.5405,10247.7595,3.826914556,0.000930984,17795,28,1,168574.6812,2315534.896,444,28,2,MAP
12935,WCMO,12842,77.9352,13.6169,27835.5241,2.799846689,0.000489191,17796,28,1,168915.9424,2316248.657,429,28,2,MAP
12936,WCMO,12863,17.8044,6.4149,3112.4757,5.720333817,0.002061028,17797,28,1,167524.111,2316642.037,427,28,2,MAP
12937,WCMO,12864,6.9461,3.8098,1076.3184,6.453573589,0.003539659,17798,28,1,165223.529,2316548.939,417,28,2,MAP
12938,WCMO,12865,45.8321,10.3355,8024.6149,5.711439187,0.001287975,17799,28,1,166757.7314,2316624.872,415,25,2,MAP
12939,WCMO,12866,14.7545,5.8376,2535.7882,5.818506451,0.002302085,17800,28,1,165653.6006,2316552.045,417,28,2,MAP
12940,WCMO,12867,27.8356,8.214,4981.3403,5.587973984,0.001648954,17801,28,1,164698.9882,2316525.583,417,28,2,MAP
12941,WCMO,12868,8.1152,4.1916,1294.8286,6.267393229,0.003237185,17802,28,1,164548.8686,2316290.064,417,28,2,MAP
12942,WCMO,12869,31.1516,8.6877,5601.3915,5.561403805,0.00155099,17803,28,1,165411.2438,2316371.694,417,28,2,MAP
12943,WCMO,12870,5.4382,3.2687,794.5053,6.844762395,0.004114132,17804,28,1,165736.7167,2316150.849,417,28,2,MAP
12944,WCMO,12871,5.0803,3.1334,727.6182,6.98209583,0.004306379,17805,28,1,165355.5834,2316123.086,417,28,2,MAP
12945,WCMO,12872,33.4322,9.0125,6027.8619,5.546278358,0.00149514,17806,28,1,165590.9289,2315908.695,417,28,2,MAP
12946,WCMO,12873,115.4868,16.7774,31445.8139,3.672565142,0.000533534,17807,28,1,167387.5808,2315966.699,427,28,2,MAP
12947,WCMO,12874,42.9522,10.0511,11287.0199,3.805450897,0.000890501,17808,28,1,167572.8048,2315528.3,444,28,2,MAP
12948,WCMO,12875,215.5902,22.9151,39269.6644,5.489993441,0.000583532,17809,28,1,166625.5573,2315632.449,417,28,2,MAP
12949,WCMO,12876,12.5971,5.3656,2132.5233,5.907133582,0.00251608,17810,28,1,165541.0508,2315170.419,417,28,2,MAP
12950,WCMO,12877,9.9416,4.6917,1636.1714,6.076136033,0.002867487,17811,28,1,165945.0996,2315134.046,417,28,2,MAP
12951,WCMO,12878,5.7914,3.4884,1422.8157,4.0703796,0.002451758,20599,30,1,166487.013,2315109.253,450,28,2,MAP
12952,WCMO,12879,3.6336,2.8749,827.9362,4.388743964,0.003472369,11879,24,1,199858.5097,2319913.195,411,24,1,LES
12953,WCMO,12880,12.1572,5.2666,2770.4845,4.388113343,0.001900967,11880,24,1,199535.7615,2319845.73,411,24,1,LES
12954,WCMO,12881,12.0043,5.2193,2735.6328,4.388125482,0.001907895,11881,24,1,200227.9739,2319746.198,411,24,1,LES
12955,WCMO,12882,7.1193,4.0159,1622.2635,4.388497923,0.002475492,11882,24,1,200495.4569,2319584.497,411,24,1,LES
